эввулмьрру	evvulm'r'ru	уррьмлуввэ	ur'r'mluvve	уррьм	ur'r'm			Verb		I		завестись - о личинках овода (в мездре шкуры оленя);мед. покрыться оспенной сыпью																																																																																										
пьрру	p'r'ru	уррьп	ur'r'p	уррьп	ur'r'p	урьп	ur'p	Noun		II		листопад	уррьп па̄лль пудӭ	ur'r'p paal'l' pude	начался листопад	уррьп кӯлль	ur'r'p kuul'l'	рыба, идущая (на нерест) во время листопада																																																																																				
тьрру	t'r'ru	уррьт	ur'r't	уррьт	ur'r't	урьт	ur't	Noun		II		скалистая гора	уррьт па̄јјк	ur'r't paaјјk	гористая местность	уррьт е̄ммьнье пуэдтӭ	ur'r't jeem'm'ɲ'je puedte	приехать в местность, где много скалистых гор																																																																																				
йатьрру	jat'r'ru	уррьтай	ur'r'taj	уррьт	ur'r't			AdjPred	сказ.			сказ. изобилующий скалистыми горами	уррьтай лӣ е̄ммьне	ur'r'taj l'ii jeem'm'ɲ'e	местность, где много скалистых гор																																																																																							
эввухмьру	evvuxm'ru	урьмхуввэ	ur'mxuvve	уррьм	ur'r'm			Verb	стать	I		стать очищенной от личинок овода (о шкуре)	тӯлльй урьмхувэ	tuullij ur'mxuve	шкуру очистили от личинок овода																																																																																							
кэру	keru	урэк	urek	урэк	urek			Noun	общее число	V		урок;урок, задание	литература урэк	l'it'eratura urek	урок литературы	са̄мь кӣлл урэк	saam' k'iill urek	урок саамского языка	уркэтҍ лыһкэ	urket lɨhke	готовить уроки	история урэк	istor'ija urek	прям., перен. уроки истории																																																																														
элссу	elssu	усслэ	ussle	уссэ	usse			Verb	быстро	III		собрать ягоды (быстро)																																																																																										
еъссу	ejssu	уссъе	ussje	уссэ	usse			Verb	страд.	III		страд. к уссэ		strad. k usse		ёӈӈ тэнна саесьт уссэй	joŋŋ tenna sajes't ussej	брусника в этом месте собрана																																																																																				
эсъссу	esssu	уссъсэ	ussse	уссэ	usse			Verb	безл.	III		безл. собираться (о ягодах)																																																																																										
эввюъссу	evvujssu	уссъюввэ	ussjuvve	уссэ	usse			Verb	безл.	I		безл. собираться (о ягодах)	ко̄ххт тоннӭ та̄рьм уссъювэ	kooxxt ton'n'e taar'm ussjuve	? как тебе сегодня собиралось?																																																																																							
ьссу-ьссу-ьссу	's'su-'s'su-'s'su	уссь-уссь-уссь	us's'-us's'-us's'	уссь-уссь-уссь	us's'-us's'-us's'			Inter				усь!;бери!;ату его! (возглас, которым побуждают собаку к погоне)																																																																																										
эссу	essu	уссэ	usse	уссэ	usse			Verb		I		собирать / собрать (ягоды)	со̄нн еххта узэ ёӈэтҍ	soonn jexxta uze joŋet	вчера он собирал бруснику	со̄нн узэ кӯһт	soonn uze kuuht	я̄ммпар ёӈӈэ он собрал два ведра брусники																																																																																				
тһу	thu	уһт	uht	уһт	uht	удт	udd	Noun		I		каша	ма̄ййт уһт	maajjt uht	молочная каша	ше̄ннҍ уһт	š'een'n' uht	пшённая каша																																																																																				
элцһу	elchu	уһцлэ	uhcle	уһцэ	uhce			Verb	быстро	III		выучить кого чему и с неопр. (быстро);выучить, изучить, разучить что (быстро)																																																																																										
энцһу	enchu	уһцнэ	uhcne	удць	udc'			Verb		III		уменьшиться	пе̄ййв уһцэнҍ	p'eejjv uhcen'	день стал короче																																																																																							
этннэнцһу	etnnenchu	уһцнэннтэ	uhcnennte	удць	udc'			Verb	постоянно;иногда, бывало	II	1*	уменьшаться (постоянно;иногда, бывало)	пе̄йв уһцнэннтэв	p'eejv uhcnenntev	дни становятся короче																																																																																							
ешцһу	e'šchu	уһцше	uhcš'e	удць	udc'			Verb	Trop	III		считать кого-что-л. маленьким		to ž'e, čto udcše																																																																																								
еъцһу	ejchu	уһцъе	uhcje	уһцэ	uhce			Verb	страд.	III		страд. к уһцэ		strad. k uhce		урэк уһцъенҍ	urek uhcjen'	уроки выучены																																																																																				
эцһу	echu	уһцэ	uhce	уһцэ	uhce			Verb		I		учить кого, чему и с неопр.;учить, изучать, разучивать что	уһцэ па̄ррнэтҍ ло̄гкэ я кырьйхэ	uhce paarrnet loogke ja kɨr'jxe	учить детей читать и писать	уһцэ история	uhce istor'ija	изучать историю																																																																																				
йэцһу	jechu	уһцэй	uhcej	уһцэ	uhce			Noun	общее число	V		учитель м (учительница ж)																																																																																										
шу-шу-шу	šu-šu-šu	уш-уш-уш	uš-uš-uš	уш-уш-уш	uš-uš-uš			Inter				межд. ой!, ух! (при ощущении холода)																																																																																										
акирб̄аф	aki'rbaaf	фа̄брика	faabr'ika	фа̄брика	faabr'ika			Noun	общее число	IV		фабрика	пымме фа̄брика	pɨm'm'e faabr'ika	бумажная фабрика	лыһкэ фа̄брикасьт	lɨhke faabr'ikas't	работать на фабрике	фа̄брикасьт лыһкэй	faabr'ikas't lɨhkej	фабричный рабочий																																																																																	
тһетьлукаф	the't'lukaf	факультеһт	fakul't'eht	факультеһт	fakul't'eht	факультет	fakul't'et	Noun		I		факультет	историческэ факультеһт	istor'ičeske fakul't'eht	исторический факультет	факультеһт	fakul't'eht	со̄бэр факультетское собрание																																																																																				
кэтр̄аф	ketraaf	фа̄ртэк	faartek	фа̄ртэк	faartek			Noun	общее число	V		фартук	куаррэ о̄дт вӣллькесь фа̄ртэк	kuarre oodt v'iil'l'k'es' faartek	сшить новый белый фартук	куаррэм фа̄ртэк	kuarrem faartek	фартук для шитья меховых изделий	пе̄рк чиннэм фа̄ртэк	p'eerk činnem faartek	кухонный фартук	фа̄ртэк та̄вяр	faartek taav'ar	ткань на фартук																																																																														
ьлларвеф	'l'larve'f	февралль	f'evral'l'	февралль	f'evral'l'	февраль	f'evral'	Noun		I		февраль м	февралль лӣ ныммьп ма̄нн ыгесьт	f'evral'l' l'ii nɨm'm'p maann ɨg'es't	февраль - второй месяц года	февралль мӯнне	f'evral'l' muuɲ'ɲ'e	февральские морозы	альм я мӯнне февраленҍ пӯдтӭнҍ	al'm ja muuɲ'ɲ'e f'evral'en' puudten'	посл. вьюги и метели (букв. морозы) под февраль налетели																																																																																	
арутьлукзиф	arut'lukzi'f	физкультура	f'izkul'tura	физкультура	f'izkul'tura			Noun	общее число	IV		физкультура																																																																																										
энрутьлукзиф	enrut'lukzi'f	физкультурнэ	f'izkul'turne	физкультурнэ	f'izkul'turne			Adj				физкультурный	физкультурнэ парадт	f'izkul'turne paradt	физкультурный парад																																																																																							
кг̄алф	ggaalf	фла̄гк	flaagg	фла̄гк	flaagg	фла̄г	flaag	Noun		I		флаг	паййнэ флаг	pajjne flag	поднять флаг	лӯшшьтэ фла̄г	luuš'š'te flaag	спустить флаг																																																																																				
тһ̄олф	thoolf	фло̄һт	flooht	фло̄һт	flooht	фло̄т	floot	Noun		I		флот	фло̄тэсьт лӯшшэ	flootes't luušše	служить во флоте																																																																																							
амр̄оф	amroof	фо̄рма	foorma	фо̄рма	foorma			Noun	общее число	IV		форма (одежда);форма (приспособление для чего-л.)	оһпнуввэй фо̄рма	ohpnuvvej foorma	ученическая форма	ва̄ннҍцэ фо̄рмасьт	vaan'n'ce foormas't	ходить в форме	ле̄йп па̄шшьтэм фо̄рма	l'eejp paaš'š'tem foorma	или лӣйпэтҍ па̄шшьтэм гуэйкэ фо̄рма форма для выпечки хлеба																																																																																	
тннорф	tnnorf	фроннт	fronnt	фроннт	fronnt	фронт	front	Noun		II		фронт	фронт чӯһкас	front čuuhkas	фронтовые дороги																																																																																							
акжаруф	akžaruf	фуражка	furažka	фуражка	furažka			Noun	общее число	IV		фуражка	соалтэх фуражка	soaltex furažka	солдатская фуражка																																																																																							
шаляьрӯф	šalaj'ruuf	фӯрьялаш	fuur'jalaš	фӯря	fuur'a			AdjPred	сказ.			сказ. всегда неряшливый (неаккуратный), всегда неряшлив (неаккуратен)	со̄нн агкь пай	soonn agk' paj	ля̄йй фӯрьялаш он всю жизнь был неряхой																																																																																							
ярӯф	a'ruuf	фӯря	fuur'a	фӯря	fuur'a			Noun	общее число	IV		неряха м и ж;неряшливый человек	со̄нн фӯря лӣ	soonn fuur'a l'ii	он - неряха																																																																																							
ӭтһалярӯф	e'thala'ruuf	фӯрялаһтӭ	fuur'alaht'e	фӯря	fuur'a			Verb	сделать	II	4*	сделать что-л. неряшливым;запустить что	со̄нн пэҏт фӯрялэдтӭ	soonn per̥t fuur'aledte	она запустила дом																																																																																							
эввулярӯф	evvula'ruuf	фӯрялуввэ	fuur'aluvve	фӯря	fuur'a			Verb	стать	I		стать неряхой																																																																																										
энвулярӯф	envula'ruuf	фӯрялувнэ	fuur'aluvne	фӯря	fuur'a			Verb	постоянно;иногда, бывало	III		становиться неряхой (постоянно;иногда, бывало)	со̄нн тоаййв фӯрялувант	soonn toajjv fuur'aluvant	она часто бывает неряшливо одета																																																																																							
ечҏҏыф	eč̥r̥rɨf	фыҏҏче	fɨr̥r̥če	фыҏҏче	fɨr̥r̥če			Verb		II		плакать (долго, нудно);хлюпать разг.																																																																																										
чечҏыф	čeč̥rɨf	фыҏчеч	fɨr̥čeč	фыҏҏче	fɨr̥r̥če			AdjPred	сказ.			сказ. плакса м и ж	со̄нн пэре ли фыҏчеч	soonn per'e l'i fɨr̥čeč	он - большой плакса																																																																																							
энчҏыф	enč̥rɨf	фыҏчнэ	fɨr̥čne	фыҏҏче	fɨr̥r̥če			Verb	постоянно; иногда, бывало	III		плакать (долго, нудно - постоянно;иногда, бывало)																																																																																										
эсчҏыф	esč̥rɨf	фыҏчсэ	fɨr̥čse	фыҏҏче	fɨr̥r̥če			Verb		III		плакать (долго, нудно);хлюпать разг.		to ž'e, čto fɨr̥r̥če																																																																																								
эхпбах	exbbax	хабпхэ	xabbxe	хаһпе	xahp'e			Verb		III		прям., перен. вспыхнуть	коашшьк мӯр хабпхэнҍ	koaš'š'k muur xabpxen'	сухие дрова вспыхнули	хабпэһтҍ туарр	xabpeht tuarr	вспыхнула война	со̄нн хабпэһтҍ мугка соанӭнҍ	soonn xabpeht mugka soan'en'	он вспыхнул от этих слов																																																																																	
этннэхпбах	etnnexbbax	хабпхэннтэ	xabbxennte	хаһпе	xahp'e			Verb	постоянно;иногда, бывало	II	1*	прям., перен.  вспыхивать (постоянно;иногда, бывало)																																																																																										
ссэхпбах	ssexbbax	хабпхэсс	xabbxess	хаһпе	xahp'e	хабпхэз	xabbxez	Noun		I	1.	прям., перен. вспышка;дождевой гриб	то̄лл хабпхэсс	tooll xabpxess	вспышка огня	грӣбп хабпхэсс	gr'iibp xabpxess	вспышка гриппа																																																																																				
вьрр̄ах	v'r'raax	ха̄ррьв	xaar'r'v	ха̄ррьв	xaar'r'v	ха̄рьв	xaar'v	Noun		II	3	гарва (морской невод для ловли сёмги)	лӯсс манн ха̄ррва	luuss mann xaarrva	сёмга идёт в гарву																																																																																							
ярах	a'rax	харя	xar'a	харя	xar'a			Noun	общее число	IV		хорей (шест длиной около трёх метров, диаметром 3-4 см для управления оленьей упряжкой;на более тонкий передний конец шеста надевается деревянный или костяной шарик, предохраняющий оленей от уколов)	харянҍ пӯдзэтҍ чо̄һкэ	xar'an' puuʒet čoohke	погонять оленей хореем	харя па̄лл	xar'a paall	шарик на конце хорея																																																																																				
эпьҏҏах	ep'̥r'̥rax	хаҏҏьпэ	xar̥'r̥'pe	хаҏҏьпэ	xar̥'r̥'pe			Verb		II	4	хрустеть, шуршать, скрипеть (чаще о пересохшей шкуре);перен. создавать видимость быстрой работы	перен. терять душевное равновесие, становиться беспокойным хаҏҏьпаһтӭ	p'er'en. t'er'at' duš'evnoje ravnov'es'ije, stanov'it's'a b'espokojnɨm xar̥'r̥'pahte	I, 4* понуд. к хаҏҏьпэ																																																																																							
йэпьҏҏах	jep'̥r'̥rax	хаҏҏьпэй	xar̥'r̥'pej	хаҏҏьпэ	xar̥'r̥'pe			AdjPred	сказ.			сказ. вспыльчивый, вспыльчив	тэдт олма лӣ хаҏҏьпэй	tedt olma l'ii xar̥'r̥'pej	этот человек вспыльчив																																																																																							
епһах	e'phax	хаһпе	xahp'e	хаһпе	xahp'e			Verb		I	4	прям., перен. вспыхивать	кӯз альн хаһпев толя	kuuz al'n xahp'ev tol'a	на ёлке вспыхивают огоньки	со̄нн хаһп, гӯ спичка	soonn xahp, guu sp'ička	он вспыхивает, как спичка																																																																																				
ҍнезох	'ne'zox	хозенҍ	xoz'en'	хозенҍ	xoz'en'			Noun	общее число	V		хозяин	пӯдзэ хозенҍ	puuʒe xoz'en'	хозяин оленей	олма лӣ вуээесь хозень	olma l'ii vueejes' xoz'eɲ'	посл. человек - хозяин своего счастья																																																																																				
эсжуньзох	esžun'zox	хозьнужсэ	xoz'nužse	хозенҍ	xoz'en'			Verb	немного	III		похозяйничать (немного)																																																																																										
эшшуньзох	eššun'zox	хозьнушшэ	xoz'nušše	хозенҍ	xoz'en'			Verb		I		хозяйничать	то̄нн о̄ххтэ пэҏтэсьт хозьнужак	toonn ooxxte per̥tes't xoz'nužak	? ты один в доме хозяйничаешь?																																																																																							
эркӈох	erkŋox	хоӈкрэ	xoŋkre	хоӈкэр	xoŋker			Verb		III		каркать (о вороне)	ка̄рьнэсь хоӈкэрь	kaar'nes' xoŋker'	ворона каркнула																																																																																							
этннэркӈох	etnnerkŋox	хоӈкрэннтэ	xoŋkrennte	хоӈкэр	xoŋker			Verb	постоянно; иногда, бывало	II	1*	каркать (о вороне - постоянно;иногда, бывало)																																																																																										
рэкӈох	rekŋox	хоӈкэр	xoŋker	хоӈкэр	xoŋker			Noun	общее число	V		карканье (вороны)	куллай ка̄ррнас хоӈкэр	kullaj kaarrnas xoŋker	слышно карканье вороны																																																																																							
эввулрэкӈох	evvulrekŋox	хоӈкэрлуввэ	xoŋkerluvve	хоӈкэр	xoŋker			Verb		I		раскаркаться (о вороне)																																																																																										
энкҏ̄ох	enk̥roox	хо̄ҏкнэ	xoor̥kne	хо̄ҏҏкэ	xoor̥r̥ke			Verb	постоянно; иногда, бывало	III		кричать негромко (об олене во время гона или об оленёнке, зовущем мать - постоянно;иногда, бывало)																																																																																										
экҏҏ̄ох	ek̥r̥roox	хо̄ҏҏкэ	xoor̥r̥ke	хо̄ҏҏкэ	xoor̥r̥ke			Verb		II	1	кричать негромко (об олене во время гона или об оленёнке, зовущем мать)																																																																																										
эдэҏых	ede̥rɨx	хыҏэдэ	xɨr̥ede	хыҏэдэ	xɨr̥ede			Verb		III	1*	смеяться, хохотать (громко)																																																																																										
шшумэдзэх	ššumedzex	хэздэмушш	xezdemušš	хэзэдэ	xezede	хэздэмуж	xezdemuž	Noun		I		шуршание (шёлка)																																																																																										
эндэзэх	endezex	хэзэднэ	xezedne	хэзэдэ	xezede			Verb	постоянно; иногда, бывало	III		шуршать (о шёлке - постоянно;иногда, бывало)																																																																																										
эсдэзэх	esdezex	хэзэдсэ	xezedse	хэзэдэ	xezede			Verb	немного	III		пошуршать (немного - о шёлке)																																																																																										
эдэзэх	edezex	хэзэдэ	xezede	хэзэдэ	xezede			Verb		III		шуршать (о шёлке)																																																																																										
шшумэдэзэх	ššumedezex	хэзэдэмушш	xezedemušš	хэзэдэ	xezede	хэзэдэмуж	xezedemuž	Noun		I		шуршание (шёлка)	хэ̄ӆӆпэ 1	xeel̥l̥pe 1	болтать, пустословить; ля̄ннч хэ̄ӆӆпэ! хватит болтать!																																																																																							
элпӆӆ̄эх	elp̥l̥leex	хэ̄ӆӆплэ	xeel̥l̥ple	хэ̄ӆӆпэ	xeel̥l̥pe			Verb	однокр.	III		однокр. хлопнуть (дверью)	ке̄ уксэнҍ хэ̄ӆӆпэль	k'ee uksen' xeel̥l̥pel'	? кто хлопнул дверью?																																																																																							
шшумпӆӆ̄эх	ššump̥l̥leex	хэ̄ӆӆпмушш	xeel̥l̥pmušš	хэ̄ӆӆпэ	xeel̥l̥pe	хэ̄ӆӆпмуж	xeel̥l̥pmuž	Noun		I		болтовня;сплетня, молва																																																																																										
эхпьӆӆ̄эх	exp'̥l'̥leex	хэ̄ӆӆьпхэ	xeel̥'l̥'pxe	хэ̄ӆӆпэ	xeel̥l̥pe			Verb	понуд.	III		понуд. к хэ̄ӆӆпэ		ponud. k xeel̥l̥pe																																																																																								
эллэспӆ̄эх	ellesp̥leex	хэ̄ӆпсэллэ	xeel̥pselle	хэ̄ӆӆпэ	xeel̥l̥pe			Verb	постоянно; иногда, бывало	I	1*	хлопать (дверью - постоянно;иногда, бывало)	елле хэ̄ӆпсалле уксэнҍ	jel'l'e xeel̥psal'l'e uksen'	! не хлопайте дверью!																																																																																							
эхпӆэх	exp̥lex	хэӆпхэ	xel̥pxe	хэ̄ӆӆпэ	xeel̥l̥pe			Verb		III		то же, что хэ̄ӆӆпэ		to ž'e, čto xeel̥l̥pe																																																																																								
йэхпӆэх	jexp̥lex	хэӆпхэй	xel̥pxej	хэ̄ӆӆпэ	xeel̥l̥pe			Noun	общее число	V		болтун (болтунья, болтушка ж)																																																																																										
этннэхпӆэх	etnnexp̥lex	хэӆпхэннтэ	xel̥pxennte	хэ̄ӆӆпэ	xeel̥l̥pe			Verb	постоянно;иногда, бывало	II	1*	болтать, пустословить (постоянно;иногда, бывало)	хэ̄ӆӆпэ 2	xeel̥l̥pe 2	хлопать (о двери); уккс хаӆӆп дверь хлопает																																																																																							
энпҏэх	enp̥rex	хэҏпнэ	xer̥pne	хаҏҏьпэ	xar̥'r̥'pe			Verb	постоянно;иногда, бывало	III		хрустеть, шуршать, скрипеть (чаще о пересохшей шкуре - постоянно;иногда, бывало);перен. создавать видимость быстрой работы (постоянно;иногда, бывало);перен. терять душевное равновесие, становиться беспокойным (постоянно;иногда, бывало)																																																																																										
ьсеъпьҏҏэх	'sejp'̥r'̥rex	хэҏҏьпъесь	xer̥'r̥'pjes'	хаҏҏьпэ	xar̥'r̥'pe			Adj				вспыльчивый																																																																																										
этьссахчҏэх	et's'saxč̥rex	хэҏчхассьтэ	xer̥čxas's'te	хэҏчхэ	xer̥čxe			Verb	немного	II	4*	поворчать (немного)																																																																																										
эхчҏэх	exč̥rex	хэҏчхэ	xer̥čxe	хэҏчхэ	xer̥čxe			Verb	постоянно;иногда, бывало	III		ворчать (постоянно;иногда, бывало)	а̄ка пе̄ййв пай хэҏчаһт	aaka p'eejjv paj xer̥čaht	бабка ворчит целый день	ля̄ннч тоннӭ хэҏчхэ мун э̄л	l'aannč ton'n'e xer̥čxe mun eel	! хватит на меня ворчать!																																																																																				
ссэхчҏэх	ssexč̥rex	хэҏчхэсс	xer̥čxess	хэҏчхэ	xer̥čxe	хэҏчхэз	xer̥čxez	Noun		I		ворчун (ворчунья ж)																																																																																										
сэх	sex	хэс	xes	хэс	xes			Conj				. зато;же	то̄нн хэс пугк те̄дак	toonn xes pugk t'eedak	зато ты все знаешь	мунн уйта	munn ujta	- со̄нн хэс пуадт я уйду, зато он придёт	ко̄з хэс то̄нн вӯллкэкь	kooz xes toonn vuullkek'	? куда же ты пошёл?																																																																																	
эндэтцввац	endetcvvac	цаввцтэднэ	cavvctedne	цаввьцэ	cav'v'ce			Verb	постоянно;иногда, бывало	III		упираться, упереться чем, в кого, во что (в настоящий момент);перен. сопротивляться, упрямиться (постоянно;иногда, бывало)	мэ̄нн то̄нн цаввцтэднак	meenn toonn cavvctednak	? ну что ты упрямишься?																																																																																							
этдэтцввац	eddetcvvac	цаввцтэдтэ	cavvctedde	цаввьцэ	cav'v'ce			Verb	в настоящий момент	I	1*	упираться / упереться чем, в кого, во что (в настоящий момент);перен. сопротивляться, упрямиться	ю̄лькэгуэйм е̄ммьнье цаввцтэдтэ	juul'keguejm jeem'm'ɲ'je cavvctedte	упираться ногами в землю	со̄нн цаввцтэдэ, эйй выййла моаст	soonn cavvctede, ejj vɨjjla moast	он упёрся и не поехал домой																																																																																				
элцьввац	elc'v'vac	цаввьцлэ	cav'v'cle	цаввьцэ	cav'v'ce			Verb	быстро, немного	III		приостановить, придержать кого-что (немного);притормозить что (немного);остановить, удержать кого-что (быстро);затормозить что (быстро)	цаввьцэль выйем пӯдзэтҍ	cav'v'cel' vɨjem puuʒet	приостанови упряжку																																																																																							
эцьввац	ec'v'vac	цаввьцэ	cav'v'ce	цаввьцэ	cav'v'ce			Verb		II	4	останавливать / остановить, удерживать / удержать кого-что;тормозить / затормозить что;перен. опротиветь кому	цаввьцэ чӯдзэ	cav'v'ce čuuʒe	остановить стадо	цаввьцэ тӯй	cav'v'ce tuuj	тормозить работу	цаввьцэ чӯһкас	cav'v'ce čuuhkas	преградить дорогу	пе̄ррк цэвьцэ	p'eerrk cev'ce	пища опротивела																																																																														
эсцьвац	esc'vac	цавьцсэ	cav'cse	цаввьцэ	cav'v'ce			Verb	быстро, немного	III		приостановить, придержать кого-что (немного);притормозить что (немного);остановить, удержать кого-что (быстро);затормозить что (быстро)																																																																																										
ьсэмэхцьвац	'semexc'vac	цавьцхэмэсь	cav'cxemes'	цаввьцэ	cav'v'ce			Adj				неудержимый	цавьцхэмэсь ча̄дзь колкант	cav'cxemes' čaaʒ' kolkant	неудержимый поток воды	цавьцхэмэсь пуаз	cav'cxemes' puaz	неуправляемый олень																																																																																				
элькг̄ац	el'g'gaac	ца̄гкьлэ	caag'g'le	ца̄гке	caag'g'e			Verb		III		то же, что ца̄гъсэ		to ž'e, čto caagse		ца̄гкель ма̄льца	caagk'el' maal'ca	надень малицу																																																																																				
элькг̄ац	el'g'gaac	ца̄гкьлэ	caag'g'le	ца̄гке	caag'g'e			Verb	быстро	III		надеть что (быстро)		to ž'e, čto caag'se																																																																																								
эсьг̄ац	es'gaac	ца̄гьсэ	caag'se	ца̄гке	caag'g'e			Verb	быстро	III		надеть что (быстро)																																																																																										
эсьг̄ац	es'gaac	ца̄гьсэ	caag'se	ца̄гке	caag'g'e			Verb	быстро	III		сунуть что во что (быстро);толкнуть кого-что (быстро)																																																																																										
эхьг̄ац	ex'gaac	ца̄гьхэ	caag'xe	ца̄гке	caag'g'e			Verb	понуд.	III		понуд. к ца̄гке																																																																																										
ькг̄ец	'g'gee'c	це̄гкь	c'eeg'g'	це̄гкь	c'eeg'g'	це̄гь	c'eeg'	Noun		I	4	короткие штаны из дублёной кожи (к которым пришиваются меховые чулки)	цӣгетҍ бэдт ко̄шшктэ	c'iig'et bedt koošškte	кожаные штаны надо высушить																																																																																							
элкьӆӆ̄ец	elk'̥l'̥lee'c	це̄ӆӆьклэ	c'eel̥'l̥'kle	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb	быстро	III		сказать что (быстро);подсказать что (быстро)	це̄ӆӆькэль соннӭ	c'eel̥'l̥'kel' son'n'e	, анҍ пуадт скажи ему, пусть  придёт	це̄ӆӆькэль удла, ко̄ххт лыһкэ	c'eel̥'l̥'kel' udla, kooxxt lɨhke	подскажи быстренько, как сделать																																																																																				
экьӆӆ̄ец	ek'̥l'̥lee'c	це̄ӆӆькэ	c'eel̥'l̥'ke	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb		II	5	сказать, высказать что	нимэ̄нн эгк це̄ӆьк, со̄нн лӣ вӯййк	ɲ'imeenn egk c'eel̥'k, soonn l'ii vuujjk	ничего не скажешь, он прав	та̄лльв вя̄л ця̄ӆӆк са̄нӭсь	taal'l'v v'aal c'aal̥l̥k saan'es'	зима ещё скажет своё слово	це̄ӆьк оанҍха	c'eel̥'k oan'xa	скажи короче, яснее	це̄ӆькханна уййтэ	c'eel̥'kxanna ujjte	уйти, не сказавшись																																																																														
эввускьӆ̄ец	evvusk'̥lee'c	це̄ӆьксуввэ	c'eel̥'ksuvve	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb		I		предупредить кого, сказаться кому	це̄ӆьксув, куэссь пуадак	c'eel̥'ksuv, kues's' puadak	предупреди, когда 	[m1]придёшь[/m]																																																																																						
эскьӆ̄ец	esk'̥lee'c	це̄ӆьксэ	c'eel̥'kse	це̄ӆӆькэ	c'eel̥'l̥'ke			Verb	быстро	III		сказать, высказать что, выступить (быстро)																																																																																										
элкьӈӈ̄ец	elk'ŋ'ŋee'c	це̄ӈӈьклэ	c'eeŋ'ŋ'kle	це̄ӈькэнҍ	c'eeŋ'ken'			Verb		III		поставить, воткнуть (что-л. длинное, высокое)		to ž'e, čto c'eeŋ'kxe																																																																																								
экьӈӈ̄ец	ek'ŋ'ŋee'c	це̄ӈӈькэ	c'eeŋ'ŋ'ke	це̄ӈькэнҍ	c'eeŋ'ken'			Verb		II	5	ставить что (вертикально);ставить, устанавливать (куваксу, чум)	бэдт це̄ӈӈькэ а̄ййт кэлтэтҍ	bedt c'eeŋ'ŋ'ke aajjt keltet	надо ставить колья для изгороди	це̄ӈӈькэ коаввас ёгк рынтэсьт	c'eeŋ'ŋ'ke koavvas jogk rɨntes't	устанавливать куваксу на берегу реки																																																																																				
эхкьӈ̄ец	exk'ŋee'c	це̄ӈькхэ	c'eeŋ'kxe	це̄ӈькэнҍ	c'eeŋ'ken'			Verb		III		поставить, воткнуть (что-л. длинное, высокое)	це̄ӈькэһтҍ оарьетҍ вэсьт оллкэ	c'eeŋ'keht oar'jet ves't ollke	поставь вёсла к вешалам	це̄ӈҍкхэ мӯрэтҍ косьтренҍ	c'eeŋkxe muuret kos'tr'en'	ставить дрова пирамидой																																																																																				
ҍнэкьӈ̄ец	'nek'ŋee'c	це̄ӈькэнҍ	c'eeŋ'ken'	це̄ӈькэнҍ	c'eeŋ'ken'	ця̄ӈӈкан	c'aaŋŋkan	Noun		V		жердь ж (для куваксы, чума)	ця̄ӈӈкан мӯрэтҍ бэдт ра̄дтӭ	c'aaŋŋkan muuret bedt raadte	нужно срубить тонкие деревья для жердей																																																																																							
ьхер̄ец	'xe'ree'c	це̄рехь	c'eer'ex'	це̄рехь	c'eer'ex'			Noun	общее число	V		крачка (полярная)	це̄рехь пе̄ссь	c'eer'ex' p'ees's'	гнездо крачки																																																																																							
элтҏҏ̄ец	elt̥r̥ree'c	це̄ҏҏтлэ	c'eer̥r̥tle	це̄ҏҏтэ	c'eer̥r̥te			Verb	быстро, однокр.	III		начертить что (быстро);однокр. провести одну линию (быстрым движением)																																																																																										
еътҏҏ̄ец	ejt̥r̥ree'c	це̄ҏҏтъе	c'eer̥r̥tje	це̄ҏҏтэ	c'eer̥r̥te			Verb	страд.	III		страд. к це̄ҏҏтэ		strad. k c'eer̥r̥te		сыййт пла̄нн це̄ҏҏтэй	sɨjjt plaann c'eer̥r̥tej	план села начерчен																																																																																				
этҏҏ̄ец	et̥r̥ree'c	це̄ҏҏтэ	c'eer̥r̥te	це̄ҏҏтэ	c'eer̥r̥te			Verb		II	1	чертить / начертить что	це̄ҏҏтэ ця̄һкас	c'eer̥r̥te c'aahkas	чертить линию	це̄ҏҏтэ сыйт пла̄н	c'eer̥r̥te sɨjt plaan	чертить план	села; це̄ҏҏтэм лӯввьт	s'ela; c'eer̥r̥tem luuv'v't	чертёжная доска																																																																																	
кьҏҏ̄ец	k'̥r'̥ree'c	це̄ҏҏьк	c'eer̥'r̥'k	це̄ҏҏьк	c'eer̥'r̥'k	це̄ҏьк	c'eer̥'k	Noun		II	4	рюмка	ва̄ллэ вынҍ ця̄ҏҏка	vaalle vɨn' c'aar̥r̥ka	налить вино в рюмку																																																																																							
энтҏ̄ец	ent̥ree'c	це̄ҏтнэ	c'eer̥tne	це̄ҏҏтэ	c'eer̥r̥te			Verb	постоянно;иногда, бывало	III		чертить что (постоянно;иногда, бывало)	мунн мудта вуэр це̄ҏтна	munn mudta vuer c'eer̥tna	я иногда черчу																																																																																							
эстҏ̄ец	est̥ree'c	це̄ҏтсэ	c'eer̥tse	це̄ҏҏтэ	c'eer̥r̥te			Verb	немного	III		почертить (немного)																																																																																										
